venda_id,data,loja_id,produto_id,vendedor_id,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,margem
28394,2023-05-12,L008,P009,V005,1,102.0,0.15,102.0,45.0,57.0
28395,2023-05-12,L008,P001,V001,2,41.31,0.1,82.62,36.0,46.62
28396,2023-05-12,L009,P008,V001,2,3.9,0.0,7.8,2.4,5.4
28397,2023-05-12,L009,P007,V003,1,35.01,0.1,35.01,14.0,21.01
28398,2023-05-12,L009,P009,V003,2,120.0,0.0,240.0,90.0,150.0
28399,2023-05-12,L009,P008,V003,3,3.31,0.15,9.93,3.6,6.33
28400,2023-05-12,L009,P005,V001,4,10.96,0.15,43.84,18.0,25.84
28401,2023-05-12,L009,P006,V005,4,10.36,0.05,41.44,15.2,26.24
28402,2023-05-12,L009,P001,V002,3,39.02,0.15,117.06,54.0,63.06
28403,2023-05-12,L009,P001,V006,3,41.31,0.1,123.93,54.0,69.93
28404,2023-05-12,L009,P002,V004,3,42.9,0.0,128.7,51.0,77.7
28405,2023-05-12,L009,P006,V001,2,9.27,0.15,18.54,7.6,10.94
28406,2023-05-12,L009,P006,V001,1,9.27,0.15,9.27,3.8,5.47
28407,2023-05-12,L009,P007,V002,2,33.06,0.15,66.12,28.0,38.12
28408,2023-05-12,L009,P002,V001,2,42.9,0.0,85.8,34.0,51.8
28409,2023-05-12,L009,P009,V004,1,108.0,0.1,108.0,45.0,63.0
28410,2023-05-12,L009,P007,V006,2,35.01,0.1,70.02,28.0,42.02
28411,2023-05-12,L009,P005,V004,2,12.9,0.0,25.8,9.0,16.8
28412,2023-05-12,L009,P002,V002,3,40.75,0.05,122.25,51.0,71.25
28413,2023-05-12,L009,P008,V003,1,3.9,0.0,3.9,1.2,2.7
28414,2023-05-12,L009,P008,V005,2,3.31,0.15,6.62,2.4,4.22
28415,2023-05-12,L009,P002,V003,1,42.9,0.0,42.9,17.0,25.9
28416,2023-05-12,L009,P002,V001,2,42.9,0.0,85.8,34.0,51.8
28417,2023-05-12,L010,P005,V006,2,12.25,0.05,24.5,9.0,15.5
28418,2023-05-12,L010,P006,V002,3,9.81,0.1,29.43,11.4,18.03
28419,2023-05-12,L010,P008,V004,2,3.9,0.0,7.8,2.4,5.4
28420,2023-05-12,L010,P008,V003,2,3.7,0.05,7.4,2.4,5.0
28421,2023-05-12,L010,P008,V006,1,3.7,0.05,3.7,1.2,2.5
28422,2023-05-12,L010,P001,V003,4,45.9,0.0,183.6,72.0,111.6
28423,2023-05-12,L010,P007,V004,1,33.06,0.15,33.06,14.0,19.06
28424,2023-05-12,L010,P002,V003,3,42.9,0.0,128.7,51.0,77.7
28425,2023-05-12,L010,P005,V004,4,10.96,0.15,43.84,18.0,25.84
28426,2023-05-12,L010,P001,V001,3,45.9,0.0,137.7,54.0,83.7
28427,2023-05-12,L010,P001,V004,1,45.9,0.0,45.9,18.0,27.9
28428,2023-05-12,L010,P007,V003,1,38.9,0.0,38.9,14.0,24.9
28429,2023-05-12,L010,P009,V004,5,120.0,0.0,600.0,225.0,375.0
28430,2023-05-12,L010,P007,V005,5,36.95,0.05,184.75,70.0,114.75
28431,2023-05-12,L010,P008,V002,3,3.31,0.15,9.93,3.6,6.33
28432,2023-05-12,L010,P005,V002,2,10.96,0.15,21.92,9.0,12.92
28433,2023-05-12,L010,P006,V001,3,9.81,0.1,29.43,11.4,18.03
28434,2023-05-12,L010,P005,V001,2,12.9,0.0,25.8,9.0,16.8
28435,2023-05-12,L010,P007,V001,2,33.06,0.15,66.12,28.0,38.12
28436,2023-05-12,L010,P007,V003,4,38.9,0.0,155.6,56.0,99.6
28437,2023-05-12,L010,P002,V004,4,38.61,0.1,154.44,68.0,86.44
28438,2023-05-12,L010,P009,V006,1,114.0,0.05,114.0,45.0,69.0
28439,2023-05-12,L010,P006,V006,2,10.9,0.0,21.8,7.6,14.2
28440,2023-05-12,L010,P002,V003,6,42.9,0.0,257.4,102.0,155.4
28441,2023-05-12,L010,P005,V002,4,10.96,0.15,43.84,18.0,25.84
28442,2023-05-12,L011,P001,V005,2,45.9,0.0,91.8,36.0,55.8
28443,2023-05-12,L011,P002,V003,2,42.9,0.0,85.8,34.0,51.8
28444,2023-05-12,L011,P005,V006,4,12.25,0.05,49.0,18.0,31.0
28445,2023-05-12,L011,P001,V002,3,45.9,0.0,137.7,54.0,83.7
28446,2023-05-12,L011,P009,V006,3,114.0,0.05,342.0,135.0,207.0
28447,2023-05-12,L011,P009,V002,3,102.0,0.15,306.0,135.0,171.0
28448,2023-05-12,L011,P002,V001,3,42.9,0.0,128.7,51.0,77.7
28449,2023-05-12,L011,P008,V004,2,3.9,0.0,7.8,2.4,5.4
28450,2023-05-12,L011,P009,V002,1,114.0,0.05,114.0,45.0,69.0
28451,2023-05-12,L011,P009,V005,1,102.0,0.15,102.0,45.0,57.0
28452,2023-05-12,L011,P007,V006,2,35.01,0.1,70.02,28.0,42.02
28453,2023-05-12,L011,P006,V002,1,9.27,0.15,9.27,3.8,5.47
28454,2023-05-12,L011,P008,V004,3,3.51,0.1,10.53,3.6,6.93
28455,2023-05-12,L011,P006,V006,1,9.81,0.1,9.81,3.8,6.01
28456,2023-05-12,L011,P008,V001,1,3.9,0.0,3.9,1.2,2.7
28457,2023-05-12,L011,P007,V005,1,35.01,0.1,35.01,14.0,21.01
28458,2023-05-12,L011,P005,V002,2,12.9,0.0,25.8,9.0,16.8
28459,2023-05-12,L011,P006,V002,6,9.81,0.1,58.86,22.8,36.06
28460,2023-05-12,L011,P007,V003,2,38.9,0.0,77.8,28.0,49.8
28461,2023-05-12,L011,P002,V004,1,36.46,0.15,36.46,17.0,19.46
28462,2023-05-12,L012,P005,V005,3,11.61,0.1,34.83,13.5,21.33
28463,2023-05-12,L012,P008,V001,1,3.7,0.05,3.7,1.2,2.5
28464,2023-05-12,L012,P002,V001,3,38.61,0.1,115.83,51.0,64.83
28465,2023-05-12,L012,P008,V003,4,3.51,0.1,14.04,4.8,9.24
28466,2023-05-12,L012,P002,V006,2,40.75,0.05,81.5,34.0,47.5
28467,2023-05-12,L012,P009,V003,4,108.0,0.1,432.0,180.0,252.0
28468,2023-05-13,L001,P005,V005,4,11.61,0.1,46.44,18.0,28.44
28469,2023-05-13,L001,P009,V002,1,114.0,0.05,114.0,45.0,69.0
28470,2023-05-13,L001,P007,V003,3,38.9,0.0,116.7,42.0,74.7
28471,2023-05-13,L001,P005,V001,1,12.25,0.05,12.25,4.5,7.75
28472,2023-05-13,L001,P009,V004,4,114.0,0.05,456.0,180.0,276.0
28473,2023-05-13,L001,P002,V003,2,38.61,0.1,77.22,34.0,43.22
28474,2023-05-13,L001,P007,V004,3,38.9,0.0,116.7,42.0,74.7
28475,2023-05-13,L001,P002,V002,2,40.75,0.05,81.5,34.0,47.5
28476,2023-05-13,L001,P008,V002,1,3.9,0.0,3.9,1.2,2.7
28477,2023-05-13,L001,P005,V004,1,12.9,0.0,12.9,4.5,8.4
28478,2023-05-13,L001,P009,V006,5,114.0,0.05,570.0,225.0,345.0
28479,2023-05-13,L001,P001,V001,1,45.9,0.0,45.9,18.0,27.9
28480,2023-05-13,L001,P008,V006,3,3.7,0.05,11.1,3.6,7.5
28481,2023-05-13,L001,P006,V002,5,10.36,0.05,51.8,19.0,32.8
28482,2023-05-13,L001,P008,V004,1,3.31,0.15,3.31,1.2,2.11
28483,2023-05-13,L001,P008,V006,3,3.9,0.0,11.7,3.6,8.1
28484,2023-05-13,L001,P007,V002,3,38.9,0.0,116.7,42.0,74.7
28485,2023-05-13,L001,P002,V006,2,38.61,0.1,77.22,34.0,43.22
28486,2023-05-13,L001,P008,V006,4,3.7,0.05,14.8,4.8,10.0
28487,2023-05-13,L001,P008,V002,2,3.9,0.0,7.8,2.4,5.4
28488,2023-05-13,L001,P009,V001,3,120.0,0.0,360.0,135.0,225.0
28489,2023-05-13,L001,P001,V005,1,45.9,0.0,45.9,18.0,27.9
28490,2023-05-13,L001,P007,V005,3,36.95,0.05,110.85,42.0,68.85
28491,2023-05-13,L001,P008,V006,2,3.9,0.0,7.8,2.4,5.4
28492,2023-05-13,L001,P007,V004,4,36.95,0.05,147.8,56.0,91.8
28493,2023-05-13,L001,P002,V002,2,42.9,0.0,85.8,34.0,51.8
28494,2023-05-13,L001,P007,V006,2,38.9,0.0,77.8,28.0,49.8
28495,2023-05-13,L001,P002,V005,1,42.9,0.0,42.9,17.0,25.9
28496,2023-05-13,L001,P008,V006,2,3.31,0.15,6.62,2.4,4.22
28497,2023-05-13,L001,P009,V001,1,114.0,0.05,114.0,45.0,69.0
28498,2023-05-13,L001,P001,V005,3,43.6,0.05,130.8,54.0,76.8
28499,2023-05-13,L001,P007,V005,5,33.06,0.15,165.3,70.0,95.3
28500,2023-05-13,L001,P008,V006,5,3.9,0.0,19.5,6.0,13.5
28501,2023-05-13,L001,P007,V001,1,35.01,0.1,35.01,14.0,21.01
28502,2023-05-13,L002,P002,V002,4,38.61,0.1,154.44,68.0,86.44
28503,2023-05-13,L002,P008,V005,2,3.31,0.15,6.62,2.4,4.22
28504,2023-05-13,L002,P002,V005,3,40.75,0.05,122.25,51.0,71.25
28505,2023-05-13,L002,P005,V005,1,12.9,0.0,12.9,4.5,8.4
28506,2023-05-13,L002,P005,V005,5,10.96,0.15,54.8,22.5,32.3
28507,2023-05-13,L002,P006,V006,3,9.27,0.15,27.81,11.4,16.41
28508,2023-05-13,L002,P007,V001,4,33.06,0.15,132.24,56.0,76.24
28509,2023-05-13,L002,P006,V005,2,9.27,0.15,18.54,7.6,10.94
28510,2023-05-13,L002,P007,V001,3,36.95,0.05,110.85,42.0,68.85
28511,2023-05-13,L002,P005,V003,5,10.96,0.15,54.8,22.5,32.3
28512,2023-05-13,L002,P005,V003,1,12.25,0.05,12.25,4.5,7.75
28513,2023-05-13,L002,P002,V006,1,38.61,0.1,38.61,17.0,21.61
28514,2023-05-13,L002,P007,V005,6,33.06,0.15,198.36,84.0,114.36
28515,2023-05-13,L002,P005,V005,2,11.61,0.1,23.22,9.0,14.22
28516,2023-05-13,L002,P001,V006,1,43.6,0.05,43.6,18.0,25.6
28517,2023-05-13,L002,P008,V004,2,3.9,0.0,7.8,2.4,5.4
28518,2023-05-13,L002,P002,V005,1,42.9,0.0,42.9,17.0,25.9
28519,2023-05-13,L002,P009,V004,4,108.0,0.1,432.0,180.0,252.0
28520,2023-05-13,L002,P005,V002,4,12.25,0.05,49.0,18.0,31.0
28521,2023-05-13,L002,P008,V003,4,3.9,0.0,15.6,4.8,10.8
28522,2023-05-13,L002,P001,V003,3,39.02,0.15,117.06,54.0,63.06
28523,2023-05-13,L002,P006,V005,3,10.36,0.05,31.08,11.4,19.68
28524,2023-05-13,L002,P009,V004,4,114.0,0.05,456.0,180.0,276.0
28525,2023-05-13,L002,P008,V006,4,3.9,0.0,15.6,4.8,10.8
28526,2023-05-13,L002,P005,V005,1,10.96,0.15,10.96,4.5,6.46
28527,2023-05-13,L002,P005,V005,1,10.96,0.15,10.96,4.5,6.46
28528,2023-05-13,L002,P006,V006,3,10.9,0.0,32.7,11.4,21.3
28529,2023-05-13,L002,P005,V001,4,12.25,0.05,49.0,18.0,31.0
28530,2023-05-13,L003,P009,V003,1,108.0,0.1,108.0,45.0,63.0
28531,2023-05-13,L003,P005,V003,1,11.61,0.1,11.61,4.5,7.11
28532,2023-05-13,L003,P002,V004,5,36.46,0.15,182.3,85.0,97.3
28533,2023-05-13,L003,P007,V002,4,36.95,0.05,147.8,56.0,91.8
28534,2023-05-13,L003,P006,V002,5,10.36,0.05,51.8,19.0,32.8
28535,2023-05-13,L003,P005,V003,1,10.96,0.15,10.96,4.5,6.46
28536,2023-05-13,L003,P001,V005,3,45.9,0.0,137.7,54.0,83.7
28537,2023-05-13,L003,P001,V004,3,41.31,0.1,123.93,54.0,69.93
28538,2023-05-13,L003,P009,V005,4,102.0,0.15,408.0,180.0,228.0
28539,2023-05-13,L003,P006,V001,2,9.81,0.1,19.62,7.6,12.02
28540,2023-05-13,L003,P005,V006,2,10.96,0.15,21.92,9.0,12.92
28541,2023-05-13,L003,P006,V003,4,9.81,0.1,39.24,15.2,24.04
28542,2023-05-13,L003,P007,V001,3,35.01,0.1,105.03,42.0,63.03
28543,2023-05-13,L003,P006,V001,2,10.9,0.0,21.8,7.6,14.2
28544,2023-05-13,L003,P006,V001,1,9.27,0.15,9.27,3.8,5.47
28545,2023-05-13,L003,P001,V001,5,41.31,0.1,206.55,90.0,116.55
28546,2023-05-13,L003,P009,V001,4,114.0,0.05,456.0,180.0,276.0
28547,2023-05-13,L003,P002,V006,1,40.75,0.05,40.75,17.0,23.75
28548,2023-05-13,L003,P009,V006,2,108.0,0.1,216.0,90.0,126.0
28549,2023-05-13,L003,P009,V005,2,102.0,0.15,204.0,90.0,114.0
28550,2023-05-13,L003,P001,V004,2,41.31,0.1,82.62,36.0,46.62
28551,2023-05-13,L003,P007,V003,2,35.01,0.1,70.02,28.0,42.02
28552,2023-05-13,L003,P002,V002,4,38.61,0.1,154.44,68.0,86.44
28553,2023-05-13,L003,P001,V005,3,41.31,0.1,123.93,54.0,69.93
28554,2023-05-13,L003,P005,V002,3,10.96,0.15,32.88,13.5,19.38
28555,2023-05-13,L003,P001,V006,1,41.31,0.1,41.31,18.0,23.31
28556,2023-05-13,L003,P007,V005,8,35.01,0.1,280.08,112.0,168.08
28557,2023-05-13,L003,P007,V006,2,33.06,0.15,66.12,28.0,38.12
28558,2023-05-13,L003,P008,V001,3,3.9,0.0,11.7,3.6,8.1
28559,2023-05-13,L003,P006,V003,4,9.81,0.1,39.24,15.2,24.04
28560,2023-05-13,L003,P006,V006,2,9.81,0.1,19.62,7.6,12.02
28561,2023-05-13,L003,P006,V004,5,10.36,0.05,51.8,19.0,32.8
28562,2023-05-13,L003,P006,V006,1,10.36,0.05,10.36,3.8,6.56
28563,2023-05-13,L004,P009,V004,1,120.0,0.0,120.0,45.0,75.0
28564,2023-05-13,L004,P008,V001,3,3.31,0.15,9.93,3.6,6.33
28565,2023-05-13,L004,P002,V006,4,42.9,0.0,171.6,68.0,103.6
28566,2023-05-13,L004,P002,V004,1,38.61,0.1,38.61,17.0,21.61
28567,2023-05-13,L004,P007,V006,3,38.9,0.0,116.7,42.0,74.7
28568,2023-05-13,L004,P006,V004,2,9.81,0.1,19.62,7.6,12.02
28569,2023-05-13,L004,P006,V004,2,9.81,0.1,19.62,7.6,12.02
28570,2023-05-13,L004,P002,V002,4,38.61,0.1,154.44,68.0,86.44
28571,2023-05-13,L004,P001,V005,2,39.02,0.15,78.04,36.0,42.04
28572,2023-05-13,L004,P001,V003,4,41.31,0.1,165.24,72.0,93.24
28573,2023-05-13,L004,P005,V001,4,12.9,0.0,51.6,18.0,33.6
28574,2023-05-13,L004,P008,V006,4,3.7,0.05,14.8,4.8,10.0
28575,2023-05-13,L004,P002,V002,1,38.61,0.1,38.61,17.0,21.61
28576,2023-05-13,L004,P009,V002,1,120.0,0.0,120.0,45.0,75.0
28577,2023-05-13,L004,P009,V004,3,114.0,0.05,342.0,135.0,207.0
28578,2023-05-13,L004,P008,V004,1,3.51,0.1,3.51,1.2,2.31
28579,2023-05-13,L004,P007,V004,1,36.95,0.05,36.95,14.0,22.95
28580,2023-05-13,L004,P001,V005,1,41.31,0.1,41.31,18.0,23.31
28581,2023-05-13,L004,P002,V006,2,38.61,0.1,77.22,34.0,43.22
28582,2023-05-13,L004,P001,V002,1,39.02,0.15,39.02,18.0,21.02
28583,2023-05-13,L004,P001,V006,4,45.9,0.0,183.6,72.0,111.6
28584,2023-05-13,L004,P001,V003,2,41.31,0.1,82.62,36.0,46.62
28585,2023-05-13,L004,P009,V002,2,102.0,0.15,204.0,90.0,114.0
28586,2023-05-13,L004,P002,V002,5,40.75,0.05,203.75,85.0,118.75
28587,2023-05-13,L004,P001,V001,2,39.02,0.15,78.04,36.0,42.04
28588,2023-05-13,L004,P008,V005,3,3.51,0.1,10.53,3.6,6.93
28589,2023-05-13,L004,P006,V004,1,9.81,0.1,9.81,3.8,6.01
28590,2023-05-13,L004,P006,V002,1,10.9,0.0,10.9,3.8,7.1
28591,2023-05-13,L004,P005,V003,2,12.25,0.05,24.5,9.0,15.5
28592,2023-05-13,L004,P001,V006,2,45.9,0.0,91.8,36.0,55.8
28593,2023-05-13,L004,P001,V005,2,39.02,0.15,78.04,36.0,42.04
28594,2023-05-13,L004,P006,V005,1,10.36,0.05,10.36,3.8,6.56
28595,2023-05-13,L004,P006,V002,4,9.27,0.15,37.08,15.2,21.88
28596,2023-05-13,L004,P002,V006,4,38.61,0.1,154.44,68.0,86.44
28597,2023-05-13,L004,P001,V001,1,45.9,0.0,45.9,18.0,27.9
28598,2023-05-13,L004,P005,V005,2,10.96,0.15,21.92,9.0,12.92
28599,2023-05-13,L004,P009,V006,2,102.0,0.15,204.0,90.0,114.0
28600,2023-05-13,L004,P008,V003,4,3.9,0.0,15.6,4.8,10.8
28601,2023-05-13,L004,P007,V001,2,36.95,0.05,73.9,28.0,45.9
28602,2023-05-13,L004,P006,V001,1,9.81,0.1,9.81,3.8,6.01
28603,2023-05-13,L004,P009,V006,2,120.0,0.0,240.0,90.0,150.0
28604,2023-05-13,L004,P009,V002,2,120.0,0.0,240.0,90.0,150.0
28605,2023-05-13,L004,P007,V003,4,36.95,0.05,147.8,56.0,91.8
28606,2023-05-13,L004,P008,V005,2,3.7,0.05,7.4,2.4,5.0
28607,2023-05-13,L004,P006,V004,4,10.36,0.05,41.44,15.2,26.24
28608,2023-05-13,L004,P005,V002,2,11.61,0.1,23.22,9.0,14.22
28609,2023-05-13,L004,P006,V002,1,9.81,0.1,9.81,3.8,6.01
28610,2023-05-13,L004,P006,V006,2,10.9,0.0,21.8,7.6,14.2
28611,2023-05-13,L004,P007,V006,2,33.06,0.15,66.12,28.0,38.12
28612,2023-05-13,L004,P008,V005,1,3.7,0.05,3.7,1.2,2.5
28613,2023-05-13,L004,P005,V003,1,10.96,0.15,10.96,4.5,6.46
28614,2023-05-13,L004,P002,V004,1,38.61,0.1,38.61,17.0,21.61
28615,2023-05-13,L005,P005,V004,3,12.9,0.0,38.7,13.5,25.2
28616,2023-05-13,L005,P005,V006,3,10.96,0.15,32.88,13.5,19.38
28617,2023-05-13,L005,P002,V004,1,38.61,0.1,38.61,17.0,21.61
28618,2023-05-13,L005,P008,V006,2,3.31,0.15,6.62,2.4,4.22
28619,2023-05-13,L005,P007,V002,1,38.9,0.0,38.9,14.0,24.9
28620,2023-05-13,L005,P008,V006,5,3.9,0.0,19.5,6.0,13.5
28621,2023-05-13,L005,P006,V001,2,10.36,0.05,20.72,7.6,13.12
28622,2023-05-13,L005,P002,V002,4,36.46,0.15,145.84,68.0,77.84
28623,2023-05-13,L005,P006,V005,7,10.9,0.0,76.3,26.6,49.7
28624,2023-05-13,L005,P008,V002,3,3.9,0.0,11.7,3.6,8.1
28625,2023-05-13,L005,P005,V003,4,11.61,0.1,46.44,18.0,28.44
28626,2023-05-13,L005,P009,V002,1,114.0,0.05,114.0,45.0,69.0
28627,2023-05-13,L005,P006,V002,2,9.27,0.15,18.54,7.6,10.94
28628,2023-05-13,L005,P006,V006,3,10.9,0.0,32.7,11.4,21.3
28629,2023-05-13,L005,P005,V006,3,12.9,0.0,38.7,13.5,25.2
28630,2023-05-13,L005,P005,V006,5,11.61,0.1,58.05,22.5,35.55
28631,2023-05-13,L005,P007,V005,1,33.06,0.15,33.06,14.0,19.06
28632,2023-05-13,L005,P001,V002,3,39.02,0.15,117.06,54.0,63.06
28633,2023-05-13,L005,P005,V002,5,12.25,0.05,61.25,22.5,38.75
28634,2023-05-13,L005,P002,V003,2,42.9,0.0,85.8,34.0,51.8
28635,2023-05-13,L005,P006,V002,3,10.36,0.05,31.08,11.4,19.68
28636,2023-05-13,L005,P007,V004,7,33.06,0.15,231.42,98.0,133.42
28637,2023-05-13,L005,P005,V003,5,11.61,0.1,58.05,22.5,35.55
28638,2023-05-13,L005,P008,V005,4,3.51,0.1,14.04,4.8,9.24
28639,2023-05-13,L005,P001,V001,4,41.31,0.1,165.24,72.0,93.24
28640,2023-05-13,L005,P002,V001,3,42.9,0.0,128.7,51.0,77.7
28641,2023-05-13,L005,P009,V006,4,102.0,0.15,408.0,180.0,228.0
28642,2023-05-13,L005,P007,V006,2,35.01,0.1,70.02,28.0,42.02
28643,2023-05-13,L005,P006,V004,2,10.9,0.0,21.8,7.6,14.2
28644,2023-05-13,L005,P001,V006,2,39.02,0.15,78.04,36.0,42.04
28645,2023-05-13,L005,P008,V004,2,3.31,0.15,6.62,2.4,4.22
28646,2023-05-13,L005,P008,V004,2,3.7,0.05,7.4,2.4,5.0
28647,2023-05-13,L005,P009,V005,5,114.0,0.05,570.0,225.0,345.0
28648,2023-05-13,L005,P006,V005,3,10.36,0.05,31.08,11.4,19.68
28649,2023-05-13,L005,P006,V006,5,10.9,0.0,54.5,19.0,35.5
28650,2023-05-13,L005,P009,V006,5,102.0,0.15,510.0,225.0,285.0
28651,2023-05-13,L005,P007,V005,3,38.9,0.0,116.7,42.0,74.7
28652,2023-05-13,L006,P008,V005,5,3.31,0.15,16.55,6.0,10.55
28653,2023-05-13,L006,P008,V006,1,3.7,0.05,3.7,1.2,2.5
28654,2023-05-13,L006,P009,V001,2,102.0,0.15,204.0,90.0,114.0
28655,2023-05-13,L006,P008,V006,4,3.7,0.05,14.8,4.8,10.0
28656,2023-05-13,L006,P008,V002,3,3.9,0.0,11.7,3.6,8.1
28657,2023-05-13,L006,P001,V001,1,43.6,0.05,43.6,18.0,25.6
28658,2023-05-13,L006,P006,V002,1,9.81,0.1,9.81,3.8,6.01
28659,2023-05-13,L006,P001,V005,1,43.6,0.05,43.6,18.0,25.6
28660,2023-05-13,L006,P001,V005,7,41.31,0.1,289.17,126.0,163.17
28661,2023-05-13,L006,P009,V006,1,114.0,0.05,114.0,45.0,69.0
28662,2023-05-13,L006,P008,V006,1,3.31,0.15,3.31,1.2,2.11
28663,2023-05-13,L006,P005,V004,2,10.96,0.15,21.92,9.0,12.92
28664,2023-05-13,L006,P005,V003,4,11.61,0.1,46.44,18.0,28.44
28665,2023-05-13,L006,P006,V006,2,10.36,0.05,20.72,7.6,13.12
28666,2023-05-13,L006,P008,V006,1,3.7,0.05,3.7,1.2,2.5
28667,2023-05-13,L006,P002,V006,3,38.61,0.1,115.83,51.0,64.83
28668,2023-05-13,L006,P001,V003,3,41.31,0.1,123.93,54.0,69.93
28669,2023-05-13,L006,P008,V004,2,3.31,0.15,6.62,2.4,4.22
28670,2023-05-13,L006,P008,V005,2,3.51,0.1,7.02,2.4,4.62
28671,2023-05-13,L006,P007,V005,2,38.9,0.0,77.8,28.0,49.8
28672,2023-05-13,L006,P009,V003,2,108.0,0.1,216.0,90.0,126.0
28673,2023-05-13,L006,P005,V004,5,11.61,0.1,58.05,22.5,35.55
28674,2023-05-13,L006,P002,V001,5,42.9,0.0,214.5,85.0,129.5
28675,2023-05-13,L006,P002,V005,6,40.75,0.05,244.5,102.0,142.5
28676,2023-05-13,L006,P002,V003,2,40.75,0.05,81.5,34.0,47.5
28677,2023-05-13,L006,P008,V004,1,3.9,0.0,3.9,1.2,2.7
28678,2023-05-13,L006,P005,V002,3,11.61,0.1,34.83,13.5,21.33
28679,2023-05-13,L006,P002,V006,4,42.9,0.0,171.6,68.0,103.6
28680,2023-05-13,L006,P009,V001,3,114.0,0.05,342.0,135.0,207.0
28681,2023-05-13,L006,P008,V004,2,3.7,0.05,7.4,2.4,5.0
28682,2023-05-13,L006,P008,V003,1,3.7,0.05,3.7,1.2,2.5
28683,2023-05-13,L006,P007,V005,2,35.01,0.1,70.02,28.0,42.02
28684,2023-05-13,L006,P009,V001,1,102.0,0.15,102.0,45.0,57.0
28685,2023-05-13,L006,P007,V004,2,35.01,0.1,70.02,28.0,42.02
28686,2023-05-13,L006,P006,V002,2,9.81,0.1,19.62,7.6,12.02
28687,2023-05-13,L006,P002,V006,1,36.46,0.15,36.46,17.0,19.46
28688,2023-05-13,L006,P005,V001,1,12.25,0.05,12.25,4.5,7.75
28689,2023-05-13,L006,P002,V001,6,36.46,0.15,218.76,102.0,116.76
28690,2023-05-13,L007,P002,V001,1,38.61,0.1,38.61,17.0,21.61
28691,2023-05-13,L007,P009,V005,2,120.0,0.0,240.0,90.0,150.0
28692,2023-05-13,L007,P005,V004,1,12.9,0.0,12.9,4.5,8.4
28693,2023-05-13,L007,P002,V002,2,40.75,0.05,81.5,34.0,47.5
28694,2023-05-13,L007,P005,V004,1,12.9,0.0,12.9,4.5,8.4
28695,2023-05-13,L007,P002,V002,1,42.9,0.0,42.9,17.0,25.9
28696,2023-05-13,L007,P002,V006,1,40.75,0.05,40.75,17.0,23.75
28697,2023-05-13,L007,P006,V005,2,10.9,0.0,21.8,7.6,14.2
28698,2023-05-13,L007,P001,V004,1,41.31,0.1,41.31,18.0,23.31
28699,2023-05-13,L007,P001,V005,5,39.02,0.15,195.1,90.0,105.1
28700,2023-05-13,L007,P005,V002,7,12.25,0.05,85.75,31.5,54.25
28701,2023-05-13,L007,P007,V003,1,35.01,0.1,35.01,14.0,21.01
28702,2023-05-13,L007,P005,V001,4,10.96,0.15,43.84,18.0,25.84
28703,2023-05-13,L007,P008,V005,1,3.7,0.05,3.7,1.2,2.5
28704,2023-05-13,L007,P002,V001,5,42.9,0.0,214.5,85.0,129.5
28705,2023-05-13,L007,P008,V006,2,3.7,0.05,7.4,2.4,5.0
28706,2023-05-13,L007,P008,V002,2,3.51,0.1,7.02,2.4,4.62
28707,2023-05-13,L008,P005,V006,2,12.9,0.0,25.8,9.0,16.8
28708,2023-05-13,L008,P002,V001,1,36.46,0.15,36.46,17.0,19.46
28709,2023-05-13,L008,P009,V001,1,120.0,0.0,120.0,45.0,75.0
28710,2023-05-13,L008,P007,V003,6,35.01,0.1,210.06,84.0,126.06
28711,2023-05-13,L008,P008,V004,1,3.9,0.0,3.9,1.2,2.7
28712,2023-05-13,L008,P005,V001,2,12.25,0.05,24.5,9.0,15.5
28713,2023-05-13,L008,P006,V003,4,10.9,0.0,43.6,15.2,28.4
28714,2023-05-13,L008,P009,V004,6,108.0,0.1,648.0,270.0,378.0
28715,2023-05-13,L008,P001,V003,1,45.9,0.0,45.9,18.0,27.9
28716,2023-05-13,L008,P001,V005,1,43.6,0.05,43.6,18.0,25.6
28717,2023-05-13,L008,P002,V002,3,38.61,0.1,115.83,51.0,64.83
28718,2023-05-13,L008,P001,V002,1,43.6,0.05,43.6,18.0,25.6
28719,2023-05-13,L008,P008,V006,2,3.51,0.1,7.02,2.4,4.62
28720,2023-05-13,L008,P001,V001,3,45.9,0.0,137.7,54.0,83.7
28721,2023-05-13,L008,P002,V002,3,40.75,0.05,122.25,51.0,71.25
28722,2023-05-13,L008,P002,V006,3,40.75,0.05,122.25,51.0,71.25
28723,2023-05-13,L008,P008,V001,2,3.7,0.05,7.4,2.4,5.0
28724,2023-05-13,L008,P007,V005,1,36.95,0.05,36.95,14.0,22.95
28725,2023-05-13,L008,P008,V005,2,3.51,0.1,7.02,2.4,4.62
28726,2023-05-13,L008,P009,V005,4,120.0,0.0,480.0,180.0,300.0
28727,2023-05-13,L008,P005,V002,4,10.96,0.15,43.84,18.0,25.84
28728,2023-05-13,L008,P002,V003,3,42.9,0.0,128.7,51.0,77.7
28729,2023-05-13,L008,P002,V002,4,42.9,0.0,171.6,68.0,103.6
28730,2023-05-13,L008,P008,V003,2,3.9,0.0,7.8,2.4,5.4
28731,2023-05-13,L008,P006,V001,3,10.9,0.0,32.7,11.4,21.3
28732,2023-05-13,L008,P008,V001,2,3.51,0.1,7.02,2.4,4.62
28733,2023-05-13,L008,P002,V006,1,40.75,0.05,40.75,17.0,23.75
